Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
06-06-2026;08:30:00;06-06-2026;08:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;08:30:00;06-06-2026;08:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;08:30:00;06-06-2026;08:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;08:45:00;06-06-2026;09:00:00;="541448810000156430";;AMR-meter;Afname Actief;23,250;kWh;Gevalideerd;
06-06-2026;08:45:00;06-06-2026;09:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;08:45:00;06-06-2026;09:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;08:45:00;06-06-2026;09:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;09:00:00;06-06-2026;09:15:00;="541448810000156430";;AMR-meter;Afname Actief;23,250;kWh;Gevalideerd;
06-06-2026;09:00:00;06-06-2026;09:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;09:00:00;06-06-2026;09:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;09:00:00;06-06-2026;09:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;09:15:00;06-06-2026;09:30:00;="541448810000156430";;AMR-meter;Afname Actief;23,000;kWh;Gevalideerd;
06-06-2026;09:15:00;06-06-2026;09:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;09:15:00;06-06-2026;09:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;09:15:00;06-06-2026;09:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;09:30:00;06-06-2026;09:45:00;="541448810000156430";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
06-06-2026;09:30:00;06-06-2026;09:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;09:30:00;06-06-2026;09:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;09:30:00;06-06-2026;09:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;09:45:00;06-06-2026;10:00:00;="541448810000156430";;AMR-meter;Afname Actief;21,750;kWh;Gevalideerd;
06-06-2026;09:45:00;06-06-2026;10:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;09:45:00;06-06-2026;10:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
06-06-2026;09:45:00;06-06-2026;10:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;10:00:00;06-06-2026;10:15:00;="541448810000156430";;AMR-meter;Afname Actief;21,750;kWh;Gevalideerd;
06-06-2026;10:00:00;06-06-2026;10:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;10:00:00;06-06-2026;10:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;10:00:00;06-06-2026;10:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;10:15:00;06-06-2026;10:30:00;="541448810000156430";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
06-06-2026;10:15:00;06-06-2026;10:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;10:15:00;06-06-2026;10:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;10:15:00;06-06-2026;10:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;10:30:00;06-06-2026;10:45:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;10:30:00;06-06-2026;10:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;10:30:00;06-06-2026;10:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;10:30:00;06-06-2026;10:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;10:45:00;06-06-2026;11:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;10:45:00;06-06-2026;11:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;10:45:00;06-06-2026;11:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;10:45:00;06-06-2026;11:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;11:00:00;06-06-2026;11:15:00;="541448810000156430";;AMR-meter;Afname Actief;19,750;kWh;Gevalideerd;
06-06-2026;11:00:00;06-06-2026;11:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;11:00:00;06-06-2026;11:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;11:00:00;06-06-2026;11:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;11:15:00;06-06-2026;11:30:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;11:15:00;06-06-2026;11:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;11:15:00;06-06-2026;11:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;11:15:00;06-06-2026;11:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;11:30:00;06-06-2026;11:45:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;11:30:00;06-06-2026;11:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;11:30:00;06-06-2026;11:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;11:30:00;06-06-2026;11:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;11:45:00;06-06-2026;12:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;11:45:00;06-06-2026;12:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;11:45:00;06-06-2026;12:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;11:45:00;06-06-2026;12:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;12:00:00;06-06-2026;12:15:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;12:00:00;06-06-2026;12:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;12:00:00;06-06-2026;12:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;12:00:00;06-06-2026;12:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;12:15:00;06-06-2026;12:30:00;="541448810000156430";;AMR-meter;Afname Actief;19,000;kWh;Gevalideerd;
06-06-2026;12:15:00;06-06-2026;12:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;12:15:00;06-06-2026;12:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;12:15:00;06-06-2026;12:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;12:30:00;06-06-2026;12:45:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;12:30:00;06-06-2026;12:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;12:30:00;06-06-2026;12:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;12:30:00;06-06-2026;12:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;12:45:00;06-06-2026;13:00:00;="541448810000156430";;AMR-meter;Afname Actief;22,250;kWh;Gevalideerd;
06-06-2026;12:45:00;06-06-2026;13:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;12:45:00;06-06-2026;13:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
06-06-2026;12:45:00;06-06-2026;13:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;13:00:00;06-06-2026;13:15:00;="541448810000156430";;AMR-meter;Afname Actief;21,750;kWh;Gevalideerd;
06-06-2026;13:00:00;06-06-2026;13:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;13:00:00;06-06-2026;13:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;13:00:00;06-06-2026;13:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;13:15:00;06-06-2026;13:30:00;="541448810000156430";;AMR-meter;Afname Actief;22,500;kWh;Gevalideerd;
06-06-2026;13:15:00;06-06-2026;13:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;13:15:00;06-06-2026;13:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;13:15:00;06-06-2026;13:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;13:30:00;06-06-2026;13:45:00;="541448810000156430";;AMR-meter;Afname Actief;22,250;kWh;Gevalideerd;
06-06-2026;13:30:00;06-06-2026;13:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;13:30:00;06-06-2026;13:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
06-06-2026;13:30:00;06-06-2026;13:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;13:45:00;06-06-2026;14:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,750;kWh;Gevalideerd;
06-06-2026;13:45:00;06-06-2026;14:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;13:45:00;06-06-2026;14:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;13:45:00;06-06-2026;14:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;14:00:00;06-06-2026;14:15:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;14:00:00;06-06-2026;14:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;14:00:00;06-06-2026;14:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;14:00:00;06-06-2026;14:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;14:15:00;06-06-2026;14:30:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;14:15:00;06-06-2026;14:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;14:15:00;06-06-2026;14:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
06-06-2026;14:15:00;06-06-2026;14:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;14:30:00;06-06-2026;14:45:00;="541448810000156430";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
06-06-2026;14:30:00;06-06-2026;14:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;14:30:00;06-06-2026;14:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;14:30:00;06-06-2026;14:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;14:45:00;06-06-2026;15:00:00;="541448810000156430";;AMR-meter;Afname Actief;24,500;kWh;Gevalideerd;
06-06-2026;14:45:00;06-06-2026;15:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;14:45:00;06-06-2026;15:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;14:45:00;06-06-2026;15:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;15:00:00;06-06-2026;15:15:00;="541448810000156430";;AMR-meter;Afname Actief;25,000;kWh;Gevalideerd;
06-06-2026;15:00:00;06-06-2026;15:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;15:00:00;06-06-2026;15:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;15:00:00;06-06-2026;15:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;15:15:00;06-06-2026;15:30:00;="541448810000156430";;AMR-meter;Afname Actief;25,500;kWh;Gevalideerd;
06-06-2026;15:15:00;06-06-2026;15:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;15:15:00;06-06-2026;15:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;15:15:00;06-06-2026;15:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;15:30:00;06-06-2026;15:45:00;="541448810000156430";;AMR-meter;Afname Actief;22,250;kWh;Gevalideerd;
06-06-2026;15:30:00;06-06-2026;15:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;15:30:00;06-06-2026;15:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
06-06-2026;15:30:00;06-06-2026;15:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;15:45:00;06-06-2026;16:00:00;="541448810000156430";;AMR-meter;Afname Actief;19,250;kWh;Gevalideerd;
06-06-2026;15:45:00;06-06-2026;16:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;15:45:00;06-06-2026;16:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;15:45:00;06-06-2026;16:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;16:00:00;06-06-2026;16:15:00;="541448810000156430";;AMR-meter;Afname Actief;17,750;kWh;Gevalideerd;
06-06-2026;16:00:00;06-06-2026;16:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;16:00:00;06-06-2026;16:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;16:00:00;06-06-2026;16:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;16:15:00;06-06-2026;16:30:00;="541448810000156430";;AMR-meter;Afname Actief;18,000;kWh;Gevalideerd;
06-06-2026;16:15:00;06-06-2026;16:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;16:15:00;06-06-2026;16:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;16:15:00;06-06-2026;16:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;16:30:00;06-06-2026;16:45:00;="541448810000156430";;AMR-meter;Afname Actief;19,750;kWh;Gevalideerd;
06-06-2026;16:30:00;06-06-2026;16:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;16:30:00;06-06-2026;16:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
06-06-2026;16:30:00;06-06-2026;16:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;16:45:00;06-06-2026;17:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,750;kWh;Gevalideerd;
06-06-2026;16:45:00;06-06-2026;17:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;16:45:00;06-06-2026;17:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;16:45:00;06-06-2026;17:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;17:00:00;06-06-2026;17:15:00;="541448810000156430";;AMR-meter;Afname Actief;20,250;kWh;Gevalideerd;
06-06-2026;17:00:00;06-06-2026;17:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;17:00:00;06-06-2026;17:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;17:00:00;06-06-2026;17:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;17:15:00;06-06-2026;17:30:00;="541448810000156430";;AMR-meter;Afname Actief;18,750;kWh;Gevalideerd;
06-06-2026;17:15:00;06-06-2026;17:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;17:15:00;06-06-2026;17:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
06-06-2026;17:15:00;06-06-2026;17:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;17:30:00;06-06-2026;17:45:00;="541448810000156430";;AMR-meter;Afname Actief;19,750;kWh;Gevalideerd;
06-06-2026;17:30:00;06-06-2026;17:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;17:30:00;06-06-2026;17:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,750;kVArh;Gevalideerd;
06-06-2026;17:30:00;06-06-2026;17:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;17:45:00;06-06-2026;18:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;17:45:00;06-06-2026;18:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;17:45:00;06-06-2026;18:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;17:45:00;06-06-2026;18:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;18:00:00;06-06-2026;18:15:00;="541448810000156430";;AMR-meter;Afname Actief;19,000;kWh;Gevalideerd;
06-06-2026;18:00:00;06-06-2026;18:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;18:00:00;06-06-2026;18:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;18:00:00;06-06-2026;18:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;18:15:00;06-06-2026;18:30:00;="541448810000156430";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
06-06-2026;18:15:00;06-06-2026;18:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;18:15:00;06-06-2026;18:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;18:15:00;06-06-2026;18:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;18:30:00;06-06-2026;18:45:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;18:30:00;06-06-2026;18:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;18:30:00;06-06-2026;18:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;18:30:00;06-06-2026;18:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;18:45:00;06-06-2026;19:00:00;="541448810000156430";;AMR-meter;Afname Actief;20,500;kWh;Gevalideerd;
06-06-2026;18:45:00;06-06-2026;19:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;18:45:00;06-06-2026;19:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;18:45:00;06-06-2026;19:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;19:00:00;06-06-2026;19:15:00;="541448810000156430";;AMR-meter;Afname Actief;21,000;kWh;Gevalideerd;
06-06-2026;19:00:00;06-06-2026;19:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;19:00:00;06-06-2026;19:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
06-06-2026;19:00:00;06-06-2026;19:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;19:15:00;06-06-2026;19:30:00;="541448810000156430";;AMR-meter;Afname Actief;22,250;kWh;Gevalideerd;
06-06-2026;19:15:00;06-06-2026;19:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;19:15:00;06-06-2026;19:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;19:15:00;06-06-2026;19:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;19:30:00;06-06-2026;19:45:00;="541448810000156430";;AMR-meter;Afname Actief;23,750;kWh;Gevalideerd;
06-06-2026;19:30:00;06-06-2026;19:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;19:30:00;06-06-2026;19:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;19:30:00;06-06-2026;19:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;19:45:00;06-06-2026;20:00:00;="541448810000156430";;AMR-meter;Afname Actief;23,250;kWh;Gevalideerd;
06-06-2026;19:45:00;06-06-2026;20:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;19:45:00;06-06-2026;20:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;19:45:00;06-06-2026;20:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;20:00:00;06-06-2026;20:15:00;="541448810000156430";;AMR-meter;Afname Actief;23,000;kWh;Gevalideerd;
06-06-2026;20:00:00;06-06-2026;20:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;20:00:00;06-06-2026;20:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
06-06-2026;20:00:00;06-06-2026;20:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;20:15:00;06-06-2026;20:30:00;="541448810000156430";;AMR-meter;Afname Actief;23,000;kWh;Gevalideerd;
06-06-2026;20:15:00;06-06-2026;20:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;20:15:00;06-06-2026;20:30:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;20:15:00;06-06-2026;20:30:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;20:30:00;06-06-2026;20:45:00;="541448810000156430";;AMR-meter;Afname Actief;21,750;kWh;Gevalideerd;
06-06-2026;20:30:00;06-06-2026;20:45:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;20:30:00;06-06-2026;20:45:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;20:30:00;06-06-2026;20:45:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;20:45:00;06-06-2026;21:00:00;="541448810000156430";;AMR-meter;Afname Actief;21,750;kWh;Gevalideerd;
06-06-2026;20:45:00;06-06-2026;21:00:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;20:45:00;06-06-2026;21:00:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
06-06-2026;20:45:00;06-06-2026;21:00:00;="541448810000156430";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
06-06-2026;21:00:00;06-06-2026;21:15:00;="541448810000156430";;AMR-meter;Afname Actief;22,250;kWh;Gevalideerd;
06-06-2026;21:00:00;06-06-2026;21:15:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
06-06-2026;21:00:00;06-06-2026;21:15:00;="541448810000156430";;AMR-meter;Afname Capacitief;2,250;kVArh;Gevalideerd;
06-06-2026;21:00:00;06-06-2026;21:15:00;="541448810000156430";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
06-06-2026;21:15:00;06-06-2026;21:30:00;="541448810000156430";;AMR-meter;Afname Actief;22,750;kWh;Gevalideerd;
06-06-2026;21:15:00;06-06-2026;21:30:00;="541448810000156430";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
